kepoi_name,koi_disposition,kepid,koi_period,koi_time0bk,koi_duration,koi_depth,koi_max_sngle_ev,koi_max_mult_ev,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag
K03606.01,FALSE POSITIVE,10275074,2.181555909,133.48675,4.41739,85407.0,659.31134,3068.0718,43.0,6584.0,4.331,-0.12,1.246,1.218,292.2677,47.394798,14.182
K03607.01,FALSE POSITIVE,9110346,0.895276162,131.6225645,3.0518,319080.0,578.2853,9024.938,0.0,5242.0,3.631,-0.46,2.55,1.015,298.34192,45.407669,16.397
K03608.01,FALSE POSITIVE,10259301,244.83274973,285.7025679,4.37001,40206.0,493.80292,1007.85223,6.0,6105.0,4.443,-0.24,0.993,0.997,284.81525,47.392632,13.556
K03379.01,CONFIRMED,2995392,30.4544418,140.76863,6.896,472.1,5.115564,14.594358,45.0,6283.0,4.472,-0.3,0.984,1.047,292.68427,38.126282,15.268
K03380.01,FALSE POSITIVE,3120308,10.26558924,136.49645,3.879,254.6,5.0956182,16.00222,124.0,5774.0,4.458,0.08,0.98,1.006,292.28778,38.27425,14.658
K03382.01,FALSE POSITIVE,9991621,18.9257333,145.5267,6.149,188.5,8.1289015,14.66577,71.0,5455.0,4.421,-0.2,0.909,0.795,281.18024,46.929901,13.857
K03383.01,CONFIRMED,8078502,37.8862977,133.03141,5.218,672.2,4.36537,14.600046,35.0,5513.0,4.551,-0.16,0.818,0.868,283.1319,43.955971,15.848
K03384.01,CANDIDATE,8644365,10.54841329,139.06402,1.872,102.9,4.1041045,9.855895,118.0,6047.0,4.387,0.0,1.092,1.059,298.09543,44.737061,13.204
K07749.01,CANDIDATE,5888187,133.6348207,236.35163,1.584,420.9,4.0118227,8.24968,10.0,5202.0,4.434,0.16,0.918,0.834,295.27301,41.168282,13.623
K03446.01,FALSE POSITIVE,2852528,11.9615433,131.895,3.129,424.5,4.7375393,11.281433,95.0,6142.0,4.456,0.07,1.046,1.143,291.46149,38.001808,15.709
K03448.01,CANDIDATE,3348216,32.510844,136.62491,3.254,361.9,4.116614,11.923062,41.0,6074.0,4.244,0.14,1.358,1.183,292.96008,38.431431,14.863
K01747.02,FALSE POSITIVE,7032421,0.56683399,131.7800607,0.75,,3.9657817,9.678385,2349.0,,,,,,291.41833,42.579819,14.792
K03449.01,FALSE POSITIVE,10798838,62.127677128,172.0663,5.25005,37430.0,243.31154,830.7088,19.0,5344.0,4.494,-0.34,0.807,0.74,292.52029,48.123531,14.822
K03450.01,FALSE POSITIVE,8560940,31.9730649,133.8409,8.872,158.6,4.2589626,12.304457,43.0,5811.0,4.571,-0.36,0.811,0.898,292.17368,44.662861,14.545
K03451.01,CANDIDATE,10793576,10.90752977,136.60797,2.764,186.0,3.6126342,9.294928,28.0,6414.0,4.377,-0.12,1.147,1.141,290.34442,48.147308,14.056
K03526.01,FALSE POSITIVE,10292238,143.1188694,266.359224,16.8109,255710.0,1044.9034,1980.3479,8.0,5713.0,4.554,-0.12,0.851,0.948,298.07739,47.346581,14.996
K03527.01,FALSE POSITIVE,8733497,76.81985465,188.1256603,5.16249,229160.0,1905.2205,3952.4019,16.0,5654.0,4.59,-0.38,0.774,0.865,282.00089,44.96077,14.063
K03528.01,FALSE POSITIVE,4255422,165.40574995,141.5762383,13.6363,66402.0,1740.7664,3143.7156,8.0,6061.0,3.759,-0.86,2.185,0.999,289.69705,39.371639,12.724
K03529.01,FALSE POSITIVE,9837544,71.661915163,172.9074598,6.33708,323610.0,1570.6997,4634.1714,0.0,5075.0,4.497,0.02,0.824,0.777,294.48639,46.676151,15.167
K03530.01,FALSE POSITIVE,7877824,9.44942685,136.026498,6.40303,489000.0,1434.9257,7982.978,0.0,5754.0,4.534,0.07,0.905,1.021,286.28845,43.614342,15.65
K07781.01,FALSE POSITIVE,6469946,0.715802309,131.690348,1.5586,2208.6,4.7495775,23.79851,1817.0,5239.0,4.6,-0.14,0.757,0.841,298.9068,41.835629,15.579
K03531.01,FALSE POSITIVE,6947164,70.58284717,190.4997847,8.81169,150930.0,1458.0443,4710.9443,20.0,5973.0,4.516,-0.22,0.904,0.98,291.35696,42.493641,14.624
K03609.01,FALSE POSITIVE,6233903,2.995357359,132.796981,6.57901,172400.0,399.2022,4274.583,261.0,5949.0,3.892,-0.32,1.94,1.07,299.13101,41.589901,16.455
K03610.01,FALSE POSITIVE,7212066,3.840485025,134.446386,2.8592,31353.0,248.55951,2023.0347,291.0,5731.0,4.532,-0.4,0.823,0.841,295.21167,42.786289,15.26
K03610.02,FALSE POSITIVE,7212066,1.92027188,132.5246606,2.65,,,,,,,,,,295.21167,42.786289,15.26
K01899.02,CANDIDATE,7047922,10.5226374,140.0656,3.864,68.9,2.7914157,8.740581,123.0,6327.0,4.327,-0.14,1.175,1.064,295.75412,42.537479,14.563
K03611.01,FALSE POSITIVE,6675060,10.443341795,133.62903,3.94077,145290.0,339.3766,1660.1578,60.0,6137.0,4.421,-0.32,1.005,0.972,286.2449,42.146431,16.51
K07737.01,FALSE POSITIVE,5716508,4.75307877,134.5462132,2.35,933.0,11.565068,8.947078,45.0,3486.0,0.5,,180.013,3.735,295.03052,40.958149,13.524
K03612.01,FALSE POSITIVE,10518735,19.515013291,136.215942,4.59379,256440.0,407.62717,1510.6034,33.0,5349.0,4.531,0.1,0.851,0.897,283.91565,47.784569,16.739
K01628.02,CONFIRMED,6975129,1.772451066,132.08668,2.4592,79.2,4.697103,21.7057,741.0,6243.0,4.406,0.21,1.149,1.226,298.39575,42.459751,12.949
K03384.02,CONFIRMED,8644365,19.9158863,139.36828,6.191,143.2,5.513631,22.333456,68.0,6047.0,4.387,0.0,1.092,1.059,298.09543,44.737061,13.204
K03385.01,FALSE POSITIVE,9489947,54.061328105,181.788127,4.48223,79684.0,349.4392,1085.162,21.0,5786.0,4.318,-0.08,1.112,0.937,300.01813,46.026272,15.231
K03386.01,FALSE POSITIVE,6960487,34.525990182,150.102207,4.47294,67161.0,442.1371,1830.6681,33.0,6123.0,4.396,-0.2,1.049,0.999,295.20386,42.43045,15.142
K07750.01,CANDIDATE,5894182,494.485085,527.70941,3.905,385.3,4.497977,7.3889694,3.0,6303.0,3.774,-0.08,2.553,1.414,296.67538,41.164768,12.088
K03387.01,FALSE POSITIVE,6309264,14.2821417,136.32946,2.068,224.9,3.0286725,8.448912,93.0,5374.0,4.588,-0.48,0.726,0.744,298.1897,41.679192,15.13
K03452.01,FALSE POSITIVE,7021177,18.64532882,147.207512,3.63893,433820.0,1842.3464,8837.927,0.0,5931.0,4.554,-0.34,0.845,0.933,287.63705,42.530819,15.511
K03454.01,FALSE POSITIVE,7122259,20.882125422,146.5689626,8.03365,233450.0,1230.2605,5248.3135,55.0,6335.0,4.427,-0.14,1.072,1.12,293.14578,42.624161,15.6
K03455.01,CANDIDATE,6947668,14.0545718,133.0972,4.066,274.3,3.6133945,10.198106,79.0,5783.0,4.539,-0.08,0.88,0.977,291.50708,42.429878,15.802
K03456.01,CONFIRMED,6364582,30.8609783,138.31416,4.216,128.9,4.6279745,11.603067,33.0,5627.0,4.552,-0.16,0.833,0.902,292.00204,41.786961,12.988
K07769.01,FALSE POSITIVE,6190535,3.652810043,134.7903032,1.5132,119.4,3.380983,7.158429,311.0,5213.0,4.489,-0.1,0.831,0.777,286.73605,41.590279,15.602
K03457.01,FALSE POSITIVE,9834257,15.65134872,132.81191,4.1553,3104.0,43.46923,92.45162,89.0,6552.0,3.586,-0.42,3.289,1.521,293.23318,46.600151,12.429
K00332.02,CANDIDATE,10290666,6.86674226,135.3543,4.216,47.2,3.2296839,8.818274,147.0,5914.0,4.396,0.46,1.135,1.172,297.65094,47.39629,13.046
K01806.03,CONFIRMED,9529744,8.37159554,137.68075,5.252,98.0,4.311182,12.489515,116.0,6426.0,4.013,-0.24,1.775,1.182,293.21356,46.175129,13.474
K03532.01,FALSE POSITIVE,10748621,286.1755875,314.101583,16.1025,328540.0,1956.8931,2969.994,0.0,5904.0,4.471,-0.16,0.946,0.966,297.77277,48.09811,15.138
K03533.01,FALSE POSITIVE,4824268,152.15144795,215.015903,26.8612,151820.0,1794.8895,3395.6633,9.0,6217.0,4.472,-0.22,0.989,1.056,288.28284,39.992222,14.61
K07783.01,FALSE POSITIVE,6527016,0.542636318,131.95581,1.2536,74.6,6.566211,12.59456,2459.0,5277.0,3.96,-0.14,1.633,0.888,293.27213,41.95142,14.458
K03534.01,FALSE POSITIVE,6431670,29.911334059,153.595491,7.26916,354380.0,1199.1562,3602.28,0.0,5303.0,4.632,-0.4,0.704,0.785,287.88483,41.879349,16.128
K03535.01,FALSE POSITIVE,7376500,5.877122485,136.42083,4.71655,362900.0,1221.9614,8608.961,131.0,5702.0,3.807,-1.14,1.821,0.774,295.68814,42.970581,15.177
K03618.01,FALSE POSITIVE,9636559,10.636305846,139.783159,5.17212,216060.0,401.05414,1979.4828,56.0,6781.0,4.221,-0.54,1.345,1.097,285.33444,46.309879,17.035
K03619.01,FALSE POSITIVE,8095110,2.1032389,132.868177,6.4774,24852.0,506.17026,4399.1655,643.0,5546.0,4.587,-0.24,0.786,0.88,290.91254,43.92989,13.171
K03620.01,FALSE POSITIVE,11499263,46.698200933,167.6984656,3.57049,54592.0,319.06168,1033.9763,23.0,5772.0,4.518,-1.08,0.756,0.687,287.40515,49.456291,15.267
K01905.02,CONFIRMED,10328393,15.99560373,144.2399,3.471,221.7,4.6403737,19.099873,79.0,4955.0,4.61,-0.1,0.721,0.774,286.66296,47.4137,14.017
K03621.01,FALSE POSITIVE,9775253,4.39451798,133.62094,2.9527,223620.0,244.41202,738.8554,22.0,3695.0,4.773,0.0,0.483,0.504,293.79739,46.56179,16.705
K03388.01,FALSE POSITIVE,3858988,25.9518795,148.92549,21.569,1312.3,11.719671,42.05814,41.0,5753.0,4.335,-0.1,1.078,0.918,293.72311,38.96983,14.997
K03389.01,CANDIDATE,3848966,29.7681831,155.5003,9.425,159.9,3.4086754,11.293735,47.0,5640.0,3.679,0.12,2.916,1.479,291.06937,38.914909,14.564
K03390.01,FALSE POSITIVE,10798605,56.048096688,159.1678042,4.04427,53726.0,405.23132,1346.1093,25.0,5222.0,4.518,-0.3,0.78,0.73,292.42444,48.159592,14.967
K07751.01,FALSE POSITIVE,5895083,2.25161215,131.54653,2.1,23.9,3.9002013,8.892041,595.0,9464.0,4.116,0.07,2.184,2.272,296.88562,41.19978,13.085
K03391.01,CANDIDATE,9452897,36.7662364,157.14332,3.305,579.5,4.0756006,9.655775,37.0,4342.0,4.699,-0.8,0.54,0.531,285.84387,46.015911,15.903
K03392.01,FALSE POSITIVE,9714123,50.35545898,136.9113798,5.51863,107140.0,489.11285,1914.6945,26.0,5936.0,4.501,0.07,0.965,1.075,293.44366,46.471512,15.724
K03458.01,CONFIRMED,6118370,14.0328775,138.0603,6.684,210.9,3.8564703,10.012854,82.0,6063.0,4.47,-0.02,1.001,1.079,290.1499,41.4646,15.652
K03459.01,CONFIRMED,2717158,13.2226149,144.295,4.337,261.7,3.8127608,11.174874,98.0,5931.0,4.545,-0.28,0.863,0.953,292.33035,37.997059,15.208
K01750.02,CANDIDATE,6209677,2.53742164,132.34623,1.563,104.5,3.6012197,10.3343725,500.0,5447.0,4.481,0.16,0.917,0.928,293.30023,41.523338,14.8
K07770.01,FALSE POSITIVE,6198256,3.54828691,131.83563,3.281,70.9,3.5904677,9.985249,372.0,6573.0,4.01,0.08,1.987,1.475,289.71146,41.529713,13.79
K03460.01,CANDIDATE,9664276,62.596544,185.9931,11.477,223.1,4.2040725,11.843333,19.0,5934.0,4.173,0.32,1.509,1.237,297.37912,46.367069,14.451
K03461.01,FALSE POSITIVE,2437112,18.79852,138.02082,4.795,487.4,3.3867264,9.503792,74.0,4808.0,4.589,-0.1,0.715,0.723,290.20361,37.774342,16.153
K03536.01,FALSE POSITIVE,7987086,156.51657398,278.137378,12.2259,113340.0,1426.054,2722.2307,9.0,6002.0,4.354,-0.2,1.084,0.969,299.66415,43.762989,13.375
K03537.01,FALSE POSITIVE,7374746,1.366946478,132.204582,3.37701,158640.0,991.5622,13049.263,835.0,5353.0,4.527,-0.52,0.757,0.704,295.25287,42.900028,15.002
K03538.01,FALSE POSITIVE,8668810,313.09275066,424.715381,14.3447,445610.0,2209.2163,3772.7717,0.0,5067.0,4.596,-0.6,0.673,0.651,281.7179,44.873989,15.638
K07782.01,FALSE POSITIVE,6519865,0.566813677,131.78895,2.458,61.2,4.8229976,8.017105,2306.0,6106.0,4.487,-0.16,0.966,1.043,291.01138,41.906979,15.644
K03539.01,FALSE POSITIVE,8868907,157.32263943,222.900363,21.9232,153930.0,791.3958,1935.9791,9.0,6109.0,4.472,-0.12,0.989,1.056,284.51367,45.1203,15.291
K03540.01,FALSE POSITIVE,3865298,9.53040216,138.232917,5.95809,321540.0,1362.1129,3157.9004,9.0,5501.0,4.438,-0.14,0.912,0.833,295.23196,38.925919,14.689
K03627.01,FALSE POSITIVE,10091110,4.218512654,133.506768,3.62939,23417.0,167.32446,1192.1765,207.0,6185.0,4.472,-0.18,0.991,1.06,297.46631,47.023232,15.232
K03627.02,FALSE POSITIVE,10091110,8.529991199,137.654769,3.9954,20084.0,90.12858,599.1376,93.0,6185.0,4.472,-0.18,0.991,1.06,297.46631,47.023232,15.232
K03628.01,FALSE POSITIVE,3542574,3.47140045,133.750744,1.55,,460.4391,2751.963,0.0,,,,,,290.85931,38.636593,19.033
K03629.01,FALSE POSITIVE,3544694,1.922862476,132.735702,3.4594,101270.0,256.50287,2233.577,326.0,6408.0,4.246,-0.22,1.303,1.087,291.44626,38.639778,15.925
K00352.02,CONFIRMED,11521793,16.00747237,142.63787,1.267,277.6,4.689459,13.494022,80.0,5857.0,4.204,-0.04,1.305,0.993,298.06769,49.412601,13.77
K03393.01,CONFIRMED,9085563,54.6493679,176.0447,7.962,432.5,4.7649403,12.118849,19.0,5751.0,4.234,0.16,1.282,1.028,290.59039,45.439709,15.335
K01650.02,CONFIRMED,11337372,100.8276725,216.38757,8.39,1778.8,13.033024,30.88894,8.0,5301.0,4.391,0.16,0.977,0.856,284.29694,49.15868,15.28
K03394.01,CANDIDATE,7748487,15.5764061,135.9482,5.382,257.1,4.005751,12.770859,83.0,6214.0,4.442,0.07,1.076,1.169,290.23602,43.47065,15.491
K03395.01,CANDIDATE,3219037,10.00506974,136.83029,3.481,143.3,3.4882889,10.070184,135.0,5912.0,4.453,-0.38,0.924,0.884,286.54041,38.3326,14.634
K07753.01,FALSE POSITIVE,5952448,0.905675699,132.20066,1.701,73.2,3.5185916,7.6857986,1475.0,5730.0,4.518,0.0,0.903,0.981,289.297,41.285488,15.384
K03396.01,CANDIDATE,5710069,36.2580749,146.8338,5.917,380.3,4.29579,11.612474,31.0,5818.0,4.554,-0.22,0.848,0.937,293.2244,40.931931,15.553
K03462.01,CANDIDATE,9967009,12.4326997,142.1049,7.81,240.3,2.9194205,9.358867,86.0,5480.0,4.22,0.14,1.229,0.914,297.70197,46.823318,15.916
K03462.02,CANDIDATE,9967009,30.9902997,141.441,9.454,321.5,3.7956724,9.230294,34.0,5480.0,4.22,0.14,1.229,0.914,297.70197,46.823318,15.916
K03464.01,FALSE POSITIVE,11874338,15.9750417,135.71533,3.549,643.5,6.2676506,27.56991,83.0,5220.0,3.52,-0.18,3.456,1.443,296.672,50.150108,13.933
K03465.01,CONFIRMED,9763612,16.0505464,141.73408,3.171,94.4,3.464239,10.279693,87.0,5428.0,4.563,0.21,0.853,0.971,288.56152,46.536049,13.136
K07771.01,FALSE POSITIVE,6199716,0.805267592,132.09128,0.887,146.6,3.5864801,8.425233,1400.0,6268.0,4.429,0.07,1.1,1.188,290.13007,41.5998,15.881
K03466.01,FALSE POSITIVE,9468384,11.082622625,746.1967676,6.62584,268720.0,862.85516,4499.233,76.0,5831.0,4.503,-0.06,0.922,0.988,293.25281,46.051628,16.411
K03541.01,FALSE POSITIVE,8868364,421.42848194,262.2889053,8.60447,96654.0,1673.3716,2353.8933,4.0,6235.0,4.034,-0.14,1.708,1.152,284.2572,45.118668,13.769
K01823.02,FALSE POSITIVE,10092312,1.096587245,132.51421,3.0287,541.2,5.085161,33.81817,944.0,5869.0,4.513,0.07,0.942,1.054,297.78775,47.098331,13.954
K03542.01,FALSE POSITIVE,3964545,3.012476415,132.2466206,3.31903,198400.0,731.5662,8185.3516,316.0,6015.0,4.329,-0.34,1.088,0.92,294.14001,39.08987,14.776
K03543.01,FALSE POSITIVE,9656397,204.74104758,202.871314,20.5357,333800.0,3457.2986,6095.637,0.0,6517.0,4.211,-0.12,1.44,1.234,294.70926,46.38472,13.841
K07727.01,FALSE POSITIVE,5444491,0.759740194,131.82001,3.252,42.5,4.0422535,10.337952,1766.0,6046.0,4.478,0.07,1.007,1.111,290.55255,40.688759,14.92
K03544.01,FALSE POSITIVE,3735629,4.664186517,133.670668,4.0639,555380.0,1164.3347,6682.481,0.0,5062.0,3.515,0.14,3.579,1.53,287.98795,38.89175,16.144
K03545.01,FALSE POSITIVE,8244173,1.092066399,132.1028432,2.97608,401890.0,1312.7002,15114.678,0.0,4556.0,4.67,-0.74,0.576,0.566,295.5061,44.110538,15.896
K03613.01,FALSE POSITIVE,6546508,3.053578643,133.878843,3.22884,52880.0,181.4957,2040.3453,374.0,5414.0,4.625,-0.44,0.714,0.792,298.13141,41.950989,15.74
K03614.01,FALSE POSITIVE,9886224,2.992662857,131.893219,2.5258,113700.0,253.59456,2288.0679,207.0,4927.0,3.883,0.16,1.837,0.94,289.8569,46.789928,16.328
K03615.01,FALSE POSITIVE,3735634,4.664188563,133.670244,3.773,11360.0,187.92606,1195.9324,291.0,5699.0,4.192,-0.3,1.215,0.838,287.98959,38.890381,13.915
K07738.01,FALSE POSITIVE,5730380,0.954873008,131.851983,1.0613,33.0,5.319603,10.583577,1398.0,6092.0,4.114,-0.6,1.363,0.881,298.05832,40.943069,11.8
K03616.01,FALSE POSITIVE,6058875,0.56493412,131.7871403,2.57621,252640.0,692.44147,10405.198,2012.0,4748.0,4.729,-1.26,0.534,0.556,296.37036,41.390469,15.839
K03617.01,FALSE POSITIVE,10735564,1.674984844,131.793034,4.92134,234580.0,905.2932,7331.0435,626.0,8285.0,3.971,0.07,2.451,2.05,293.57437,48.007439,14.567
K03397.01,CANDIDATE,6200810,35.8754482,147.5086,3.972,366.7,4.206401,10.37786,34.0,6559.0,4.357,-0.04,1.218,1.235,290.44928,41.535789,15.353
K03398.01,CONFIRMED,3561464,7.31945294,137.22065,4.881,166.8,3.8754206,13.295371,142.0,5745.0,3.499,0.4,3.955,1.801,295.49811,38.644501,13.489
K03398.02,CONFIRMED,3561464,35.8007112,144.92169,8.219,417.4,5.2988043,15.342841,33.0,5745.0,3.499,0.4,3.955,1.801,295.49811,38.644501,13.489
K07754.01,FALSE POSITIVE,5962509,0.790049989,132.11148,2.794,70.8,3.653655,10.599495,1694.0,5427.0,4.53,-0.24,0.808,0.807,292.53809,41.206612,15.53
K03398.03,CANDIDATE,3561464,4.32710579,131.5891,3.872,84.1,3.7869942,9.682645,224.0,5745.0,3.499,0.4,3.955,1.801,295.49811,38.644501,13.489
K03399.01,FALSE POSITIVE,6359802,14.15402615,144.17685,4.115,21653.0,189.60767,563.86554,78.0,4352.0,4.61,-0.04,0.661,0.65,290.35443,41.76918,15.056
K03467.01,FALSE POSITIVE,7121885,33.93754213,147.182401,11.1677,32990.0,1374.4504,5193.9497,36.0,6220.0,4.414,-0.1,1.066,1.07,293.03067,42.63522,15.191
K03468.01,CONFIRMED,5213404,20.7057153,139.9803,9.678,115.9,3.6643867,11.643734,66.0,5668.0,3.792,0.14,2.437,1.338,298.11887,40.37505,14.276
K03469.01,CANDIDATE,4844470,60.532988,134.57461,7.086,467.5,4.6461225,12.710663,17.0,5631.0,4.557,-0.06,0.847,0.946,294.25037,39.943939,14.196
K07772.01,FALSE POSITIVE,6205566,3.7228679,134.635,9.557,52.1,3.659958,7.5423293,366.0,6046.0,4.509,-0.2,0.927,1.011,292.01721,41.562809,15.202
K01781.03,CONFIRMED,11551692,58.0198583,151.85007,5.348,1286.6,23.154446,46.58143,16.0,4920.0,4.62,0.07,0.72,0.822,287.60559,49.523258,12.231
K03470.01,CANDIDATE,9995771,15.0617835,140.1111,6.31,196.6,3.509434,9.886063,74.0,5806.0,4.321,0.14,1.158,1.024,283.79782,46.931,15.386
K03546.01,FALSE POSITIVE,7287391,4.286103033,134.590777,2.6422,173360.0,740.3565,5723.9014,267.0,4206.0,4.663,-0.28,0.591,0.587,293.46356,42.88406,15.295
K03547.01,FALSE POSITIVE,6756202,290.7778719,393.511387,12.0525,225770.0,2187.0562,3444.8755,4.0,5207.0,4.585,-0.3,0.734,0.756,283.89862,42.299992,14.282
K03548.01,FALSE POSITIVE,10215869,5.017239915,134.490136,4.36126,144640.0,1184.3469,5171.72,36.0,6519.0,4.41,-0.36,1.079,1.091,294.92371,47.249989,14.115
K07728.01,FALSE POSITIVE,5456319,0.937923475,132.34501,3.164,40.4,3.280493,9.187053,1142.0,5398.0,4.58,-0.04,0.805,0.902,294.11649,40.681061,14.403
K03549.01,FALSE POSITIVE,2307206,204.0329342,253.536626,17.5623,411370.0,2058.6953,2607.3408,0.0,5553.0,4.577,-0.16,0.806,0.903,292.37616,37.657459,15.734
K03550.01,FALSE POSITIVE,7025540,2.148219541,132.76673,2.94091,457840.0,978.16833,13139.942,1055.0,4694.0,4.6,-0.28,0.672,0.657,289.25281,42.562611,15.783
K03551.01,FALSE POSITIVE,7620844,58.621578824,178.5674958,8.52961,142950.0,772.4665,2771.4924,23.0,5232.0,4.554,-0.52,0.725,0.686,295.61038,43.260422,15.161
K03622.01,FALSE POSITIVE,6677267,3.125821128,134.479684,2.2163,5025.4,114.50663,728.43475,429.0,6137.0,3.705,0.07,2.852,1.505,287.15167,42.110378,12.77
K03623.01,FALSE POSITIVE,7732791,1.032068851,131.8383,2.1344,121990.0,242.72987,2383.76,505.0,4387.0,4.587,0.28,0.711,0.712,282.55338,43.417358,16.177
K07739.01,FALSE POSITIVE,5736801,6.6751871,137.4528,2.372,178.3,3.2115905,7.848803,168.0,5774.0,4.567,-0.3,0.818,0.907,299.33994,40.925362,15.554
K03624.01,FALSE POSITIVE,8177798,1.450205839,131.985523,3.6373,25884.0,306.18326,2581.0017,246.0,7564.0,4.093,-0.08,1.893,1.621,295.81686,44.00568,13.91
K03625.01,FALSE POSITIVE,10489521,3.224486463,131.855925,4.61686,403730.0,749.0908,6172.312,274.0,6389.0,4.331,-0.24,1.16,1.046,298.35327,47.66888,16.169
K03626.01,FALSE POSITIVE,12643582,44.14579777,167.392037,4.088,224230.0,401.78613,998.9513,16.0,5876.0,4.492,-0.3,0.896,0.91,288.31876,51.725361,16.442
K03400.01,FALSE POSITIVE,9328641,33.3239576,132.58989,37.217,2012.1,5.590116,17.110765,41.0,5192.0,4.707,-1.98,0.555,0.572,284.85162,45.86351,15.213
K03401.01,CANDIDATE,9966219,17.9559673,139.0347,6.237,137.0,3.5913675,10.403063,60.0,5641.0,4.258,0.07,1.195,0.944,297.47839,46.81575,14.388
K07756.01,FALSE POSITIVE,5991070,0.94102954,131.9021,4.415,34.5,3.7622826,8.804077,1434.0,5766.0,3.783,-0.08,2.409,1.283,299.37268,41.236671,13.134
K01681.02,CONFIRMED,5531953,1.992812339,131.70565,2.066,314.8,4.3703732,12.93635,643.0,3638.0,4.844,-0.14,0.42,0.45,291.285,40.730049,15.855
K03402.01,FALSE POSITIVE,3757778,36.514374043,163.794463,6.48255,111620.0,571.0743,2339.201,26.0,5811.0,4.465,0.21,1.0,1.066,294.19629,38.83712,15.423
K03403.01,CONFIRMED,11754430,39.818832,166.65072,10.757,199.1,6.447694,20.434702,27.0,5710.0,4.073,0.0,1.524,1.003,286.64642,49.937778,13.102
K03470.02,CONFIRMED,9995771,25.4337864,143.1302,6.514,302.0,4.3568826,12.159048,43.0,5806.0,4.321,0.14,1.158,1.024,283.79782,46.931,15.386
K03471.01,FALSE POSITIVE,11875511,67.451045,151.96756,8.9387,7062.8,132.89188,408.99457,20.0,4847.0,3.726,0.07,2.191,0.93,297.16977,50.147369,13.342
K07773.01,CANDIDATE,6231721,2.69339974,131.9006,1.936,147.5,2.969617,7.3883557,497.0,5355.0,4.511,0.07,0.863,0.88,298.68607,41.521069,15.673
K03472.01,CANDIDATE,9536108,10.43003118,133.2962,2.029,120.0,3.1602416,9.283271,130.0,6277.0,4.449,-0.18,1.031,1.085,295.63855,46.132549,14.412
K03473.01,CANDIDATE,8905246,27.63714708,143.93342,1.7277,735.5,7.610203,27.21433,47.0,5214.0,3.766,0.06,2.427,1.254,298.0759,45.18903,13.851
K03474.01,CONFIRMED,5213230,52.6095103,158.6253,8.202,203.7,5.626654,12.531937,27.0,5881.0,4.259,0.16,1.294,1.109,298.0834,40.34621,14.192
K01830.02,CONFIRMED,3326377,198.7106251,156.51819,8.638,2094.8,18.796495,44.26747,8.0,5180.0,4.548,0.0,0.8,0.825,286.55807,38.405369,14.443
K03552.01,FALSE POSITIVE,6233466,15.873380595,143.859941,8.0429,208360.0,1359.285,5661.377,48.0,5622.0,3.907,-0.12,1.895,1.056,299.04727,41.538078,14.679
K07729.01,CANDIDATE,5460434,50.563697,145.8658,5.381,50.5,4.1382446,8.229843,14.0,6759.0,4.018,0.12,2.022,1.552,295.19501,40.670841,10.948
K03553.01,FALSE POSITIVE,11249624,65.583665567,182.6493381,5.01216,242400.0,846.3314,3078.5808,20.0,5516.0,4.65,-0.84,0.666,0.721,294.43863,48.985241,15.743
K03554.01,FALSE POSITIVE,6426592,394.67816267,346.1399939,6.05443,253380.0,1285.1992,2223.4897,0.0,5780.0,4.505,-0.54,0.83,0.803,285.60162,41.817532,15.207
K03555.01,FALSE POSITIVE,8491745,111.31980522,226.648705,23.0078,62705.0,1307.1799,2281.4678,12.0,5022.0,3.562,-0.34,2.58,0.887,290.51163,44.556019,12.439
K03556.01,FALSE POSITIVE,3970117,110.29512684,235.750948,16.5339,176340.0,847.1405,2123.3396,10.0,5753.0,4.503,-0.14,0.895,0.931,295.46201,39.084389,15.258
K03334.01,FALSE POSITIVE,11147814,95.178317934,224.596785,3.60125,128580.0,1078.3578,3152.2512,15.0,4523.0,4.615,-0.24,0.653,0.641,296.33862,48.75758,14.401
K03335.01,CONFIRMED,10922659,31.2543238,155.047,5.662,438.0,4.9714828,12.085419,39.0,6246.0,4.433,0.07,1.092,1.18,293.07062,48.387741,15.82
K03336.01,FALSE POSITIVE,8892720,61.4911479,163.633663,9.745,58703.0,408.10544,1553.7749,20.0,5830.0,4.54,-0.14,0.876,0.97,294.35663,45.195011,15.523
K00284.04,CONFIRMED,6021275,110.2867031,239.22128,4.427,145.3,5.3674135,9.958855,8.0,5931.0,4.322,-0.24,1.101,0.929,283.23581,41.34304,11.818
K01525.02,CONFIRMED,7869917,11.8061737,138.2641,4.472,88.1,3.748976,12.1275425,107.0,6900.0,3.843,0.0,2.599,1.714,281.97125,43.672771,12.082
K03403.02,CONFIRMED,11754430,6.15828666,135.4969,6.329,57.7,4.548496,12.567676,165.0,5710.0,4.073,0.0,1.524,1.003,286.64642,49.937778,13.102
K07757.01,FALSE POSITIVE,6032920,10.828825742,134.9251984,0.7275,92.1,8.613682,7.7490234,121.0,5862.0,4.584,-0.52,0.785,0.865,288.65695,41.399529,13.492
K03404.01,CONFIRMED,8409295,82.292865,212.0314,7.048,371.1,4.945416,11.753131,16.0,5626.0,4.467,0.14,0.957,0.977,281.29581,44.465401,14.828
K03407.01,CONFIRMED,7131760,92.436978,163.5794,6.432,955.2,5.5740213,13.0419855,15.0,5595.0,4.606,-0.48,0.741,0.808,295.69357,42.609509,15.449
